step,date,type,price,traded_value,allocation
104,2010-11-24,sell,123.71764373779295,2544.3355227286474,"[0.6863914728164673, 0.2684180736541748, 0.7918030023574829, 0.40968137979507446, 0.7151488661766052]"
105,2010-11-26,buy,122.14280700683594,2584.31216452874,"[0.656033992767334, 0.45069169998168945, 0.8265553712844849, 0.6348605155944824, 0.6721513867378235]"
106,2010-11-29,sell,122.96110534667967,810.6979780644043,"[0.7167026996612549, 0.4170083999633789, 0.7450000047683716, 0.5373398661613464, 0.6270564794540405]"
107,2010-11-30,sell,120.80255889892578,2767.3602061936353,"[0.7625314593315125, 0.6157492995262146, 0.527418851852417, 0.41864529252052307, 0.575891375541687]"
108,2010-12-01,sell,122.5897979736328,797.813725111698,"[0.7585948705673218, 0.5532626509666443, 0.5977901220321655, 0.40862002968788147, 0.5699914693832397]"
109,2010-12-02,sell,125.7231445,6604.093217532755,"[0.48256129026412964, 0.7878131866455078, 0.19530582427978516, 0.10057544708251953, 0.5700072646141052]"
110,2010-12-03,sell,125.57616424560548,3426.3406333255816,"[0.5003623366355896, 0.863470196723938, 0.11878278851509094, 0.13142278790473938, 0.3403356671333313]"
111,2010-12-06,sell,125.8392105102539,2299.232801383143,"[0.6202224493026733, 0.8981622457504272, 0.08580046892166138, 0.08991214632987976, 0.2418065369129181]"
112,2010-12-07,sell,125.01911926269533,1474.0195027205068,"[0.6766844987869263, 0.9457212686538696, 0.0484711229801178, 0.07034963369369507, 0.19207286834716797]"
113,2010-12-08,buy,128.53939819335938,1678.2206230298402,"[0.682589590549469, 0.9008330702781677, 0.12186881899833679, 0.12691032886505127, 0.16173261404037476]"
114,2010-12-09,sell,128.7792510986328,1453.0039424513784,"[0.5811474323272705, 0.8761560320854187, 0.08985492587089539, 0.10532397031784058, 0.24451962113380432]"
115,2010-12-10,sell,130.3419952392578,3321.5368446976554,"[0.7204749584197998, 0.7122882604598999, 0.07181176543235779, 0.17632287740707397, 0.147906094789505]"
116,2010-12-13,sell,131.12350463867188,1094.4180660268476,"[0.7208555340766907, 0.7304775714874268, 0.0419694185256958, 0.12978434562683105, 0.17464321851730347]"
117,2010-12-14,buy,129.4600830078125,1430.325446249715,"[0.6833822727203369, 0.8081750869750977, 0.03271299600601196, 0.09370791912078857, 0.19059345126152039]"
118,2010-12-15,buy,127.8198471069336,979.4421280506739,"[0.7755300998687744, 0.850008487701416, 0.06245368719100952, 0.13544344902038574, 0.13526096940040588]"
119,2010-12-16,sell,127.23954010009766,3394.3235430403083,"[0.5700663924217224, 0.8892173171043396, 0.13247323036193848, 0.05340316891670227, 0.2879905700683594]"
120,2010-12-17,buy,126.91465759277344,2963.23018577983,"[0.46427005529403687, 0.8424128293991089, 0.23833397030830383, 0.04602649807929993, 0.42558082938194275]"
121,2010-12-20,buy,128.4697266,9001.93201677019,"[0.7989242076873779, 0.30217212438583374, 0.49879828095436096, 0.23952236771583557, 0.30498307943344116]"
122,2010-12-21,buy,130.1564178466797,2168.251803954606,"[0.7288055419921875, 0.3944154679775238, 0.49948397278785706, 0.37093162536621094, 0.3631981909275055]"
123,2010-12-22,buy,131.21632385253906,2426.190103207052,"[0.6513993740081787, 0.4623013734817505, 0.48105674982070923, 0.2703794836997986, 0.5265623331069946]"
124,2010-12-23,sell,129.66896057128906,2198.989783499599,"[0.6746882200241089, 0.5344302654266357, 0.29967761039733887, 0.241255521774292, 0.4604074954986572]"
125,2010-12-27,sell,131.3942871,5098.320237729495,"[0.6567211151123047, 0.7252349853515625, 0.08517968654632568, 0.16675665974617004, 0.24844121932983398]"
126,2010-12-28,buy,130.89910888671875,4079.3986745209577,"[0.8039824962615967, 0.9407281875610352, 0.018612027168273926, 0.05365672707557678, 0.15784922242164612]"
127,2010-12-29,sell,129.6921844482422,4058.892072394865,"[0.4701249599456787, 0.9825196266174316, 0.03564029932022095, 0.0068122148513793945, 0.30504655838012695]"
128,2010-12-30,buy,129.69992065429688,2108.2900662829516,"[0.554375946521759, 0.9527257680892944, 0.09186559915542603, 0.01812681555747986, 0.23196884989738464]"
129,2010-12-31,buy,130.1022491455078,5737.65280485405,"[0.8936821222305298, 0.8068368434906006, 0.20431777834892273, 0.2041451632976532, 0.07418495416641235]"
130,2011-01-03,buy,133.88552856445312,1862.542983355281,"[0.8481650352478027, 0.8074681758880615, 0.2754480838775635, 0.18576505780220032, 0.19108206033706665]"
131,2011-01-04,sell,133.90872192382812,3475.9454890973275,"[0.6513404250144958, 0.9119856357574463, 0.13795745372772217, 0.18827202916145325, 0.3426935374736786]"
132,2011-01-05,sell,134.6204833984375,496.4316844854776,"[0.6057910919189453, 0.8407087326049805, 0.12786951661109924, 0.2108820676803589, 0.27878350019454956]"
133,2011-01-06,sell,133.23562622070312,1256.9783659087998,"[0.534007728099823, 0.8695424199104309, 0.0849018394947052, 0.16999971866607666, 0.26784825325012207]"
134,2011-01-07,sell,132.05958557128906,2357.750387769146,"[0.3947274386882782, 0.8481111526489258, 0.09016698598861694, 0.0682256817817688, 0.32894280552864075]"
135,2011-01-10,buy,131.3400879,2316.437755307561,"[0.32786983251571655, 0.8517895340919495, 0.10548967123031616, 0.03627273440361023, 0.4899812340736389]"
136,2011-01-11,buy,131.0306396484375,815.5267710634296,"[0.28532248735427856, 0.8940069675445557, 0.10788097977638245, 0.03123873472213745, 0.5184195041656494]"
137,2011-01-12,sell,132.81785583496094,3450.2563833928425,"[0.45258843898773193, 0.8761812448501587, 0.10369923710823059, 0.08322158455848694, 0.2886979579925537]"
138,2011-01-13,sell,132.74050903320312,2745.731127519615,"[0.3257042467594147, 0.9087808132171631, 0.06998798251152039, 0.03333967924118042, 0.37666982412338257]"
139,2011-01-14,buy,135.39418029785156,1885.5694056576115,"[0.4127952754497528, 0.9171671867370605, 0.10596957802772522, 0.06811016798019409, 0.2850133776664734]"
140,2011-01-18,buy,135.14657592773438,674.2561639922778,"[0.42052406072616577, 0.9318506717681885, 0.12110689282417297, 0.11318567395210266, 0.28015434741973877]"
141,2011-01-19,buy,128.8101806640625,6729.340295928811,"[0.7700710892677307, 0.7075906991958618, 0.19088008999824524, 0.3531971573829651, 0.11946836113929749]"
142,2011-01-20,buy,128.1911621,6365.712910608819,"[0.9510322213172913, 0.3861127197742462, 0.5458521246910095, 0.8757575750350952, 0.011933177709579468]"
143,2011-01-21,sell,128.58578491210938,5338.434012055455,"[0.940341591835022, 0.7103596329689026, 0.41448280215263367, 0.3232349157333374, 0.06278109550476074]"
144,2011-01-24,sell,128.66319274902344,4847.136308042831,"[0.9398049116134644, 0.216852068901062, 0.5851334929466248, 0.4066849648952484, 0.0466250479221344]"
145,2011-01-25,buy,125.32088470458984,7043.943635287987,"[0.7526882886886597, 0.6375543475151062, 0.4371841251850128, 0.13700449466705322, 0.2846435606479645]"
146,2011-01-26,buy,124.80252075195312,5976.027365484784,"[0.8890067338943481, 0.24633389711380005, 0.5629799962043762, 0.44546937942504883, 0.13836219906806946]"
147,2011-01-27,buy,126.90689849853516,3130.6266134872367,"[0.8455692529678345, 0.42565488815307617, 0.5185108780860901, 0.4025741517543793, 0.3145800828933716]"
148,2011-01-28,buy,125.15839385986328,2136.920683490909,"[0.7367009520530701, 0.5479756593704224, 0.4826418161392212, 0.3732210695743561, 0.43426141142845154]"
149,2011-01-31,sell,126.58972930908205,4844.345817983731,"[0.8484426736831665, 0.19561991095542908, 0.24340644478797913, 0.34865498542785645, 0.2622283697128296]"
150,2011-02-01,buy,127.9126968383789,7632.256792824858,"[0.4870441257953644, 0.685161828994751, 0.3486528992652893, 0.17949944734573364, 0.38189467787742615]"
151,2011-02-02,sell,127.69613647460938,6265.6378093278345,"[0.24249041080474854, 0.8194220066070557, 0.14761611819267273, 0.03287935256958008, 0.5333678722381592]"
152,2011-02-03,buy,127.3789063,6833.271960157475,"[0.5797640085220337, 0.7161559462547302, 0.12760716676712036, 0.20858675241470337, 0.20171377062797546]"
153,2011-02-04,buy,127.5258331298828,3675.4466309260592,"[0.7824304103851318, 0.6331624984741211, 0.16082090139389038, 0.446632981300354, 0.11414822936058044]"
154,2011-02-07,buy,129.30528259277344,1445.0856593476212,"[0.7857117652893066, 0.6797521114349365, 0.2550044059753418, 0.5624567866325378, 0.1102939248085022]"
155,2011-02-08,sell,130.4038848876953,6931.294934962984,"[0.48535290360450745, 0.909524142742157, 0.15390551090240479, 0.15165174007415771, 0.29136112332344055]"
156,2011-02-09,sell,128.4387969970703,1514.340027990645,"[0.38518911600112915, 0.8623604774475098, 0.1357501745223999, 0.0893818736076355, 0.3683983087539673]"
157,2011-02-10,buy,127.9204102,3171.5436065262334,"[0.5594174861907959, 0.8868088722229004, 0.13773351907730103, 0.24296215176582336, 0.21571043133735657]"
158,2011-02-11,sell,128.9416961669922,1425.1231216357453,"[0.5308328866958618, 0.89384925365448, 0.10985824465751648, 0.1409536600112915, 0.2621845006942749]"
159,2011-02-14,sell,129.6070556640625,1728.4488763837537,"[0.4568009376525879, 0.9350530505180359, 0.0996766984462738, 0.08233186602592468, 0.32559525966644287]"
160,2011-02-15,sell,129.9087677001953,1428.988122450918,"[0.33943238854408264, 0.9023548364639282, 0.154140442609787, 0.0778016746044159, 0.35810336470603943]"
161,2011-02-16,buy,130.60508728027344,3042.268845573486,"[0.5508847236633301, 0.8924701809883118, 0.08495163917541504, 0.10905078053474426, 0.23282361030578613]"
162,2011-02-17,sell,129.3285369873047,715.8215383276788,"[0.5482860803604126, 0.8802802562713623, 0.07405254244804382, 0.1102314293384552, 0.2528044581413269]"
163,2011-02-18,sell,130.0093994140625,1764.9726456959186,"[0.6569691300392151, 0.7383294105529785, 0.0659235417842865, 0.0838596522808075, 0.24202239513397217]"
164,2011-02-22,sell,126.06359100341795,6187.720685436554,"[0.8280832767486572, 0.3443348705768585, 0.10248178243637085, 0.1866925060749054, 0.13700789213180542]"
165,2011-02-23,buy,126.17969512939452,8659.379742738514,"[0.9727481603622437, 0.0011460483074188232, 0.22694197297096252, 0.9270320534706116, 0.0017888545989990234]"
166,2011-02-24,buy,126.45045471191406,2297.4891335696693,"[0.951961874961853, 0.01709321141242981, 0.4321221113204956, 0.8638458251953125, 0.011125892400741577]"
167,2011-02-25,sell,127.75017547607422,2428.0355691757222,"[0.9275873303413391, 0.01635107398033142, 0.2705252170562744, 0.6007304787635803, 0.04353263974189758]"
168,2011-02-28,buy,126.98265075683594,7143.337216990022,"[0.8334273099899292, 0.20211130380630493, 0.44985321164131165, 0.3052104115486145, 0.3579445481300354]"
169,2011-03-01,buy,125.06759643554688,1576.4452233650347,"[0.8087348937988281, 0.2769928574562073, 0.5209000706672668, 0.4197673797607422, 0.4475117027759552]"
170,2011-03-02,sell,125.3622589111328,2076.979652659775,"[0.8641402721405029, 0.16279512643814087, 0.4096373915672302, 0.5445511937141418, 0.44144296646118164]"
171,2011-03-03,buy,127.53313446044922,2279.3090089869547,"[0.8168081045150757, 0.44093814492225647, 0.4280734062194824, 0.5701959729194641, 0.507135272026062]"
172,2011-03-04,sell,124.82721710205078,5013.3829617008805,"[0.48231279850006104, 0.7594871520996094, 0.528937041759491, 0.30076104402542114, 0.5313272476196289]"
173,2011-03-07,sell,123.3929672241211,1021.7120909796682,"[0.511363685131073, 0.7632275223731995, 0.4667288362979889, 0.2185879647731781, 0.46623292565345764]"
174,2011-03-08,sell,125.05980682373048,1700.7354009985977,"[0.6614805459976196, 0.7377164959907532, 0.371611624956131, 0.18027040362358093, 0.42468181252479553]"
175,2011-03-09,sell,125.87391662597656,2097.2424931588075,"[0.6013748049736023, 0.8520218133926392, 0.21816468238830566, 0.23376873135566711, 0.413085401058197]"
176,2011-03-10,buy,124.26126861572266,1850.288780737334,"[0.6698122024536133, 0.7600293755531311, 0.3750542998313904, 0.24830013513565063, 0.39435017108917236]"
177,2011-03-11,buy,124.57911682128906,2843.399994408025,"[0.7575829029083252, 0.562789261341095, 0.6597967743873596, 0.21059295535087585, 0.3976798951625824]"
178,2011-03-14,buy,122.83465576171876,3059.3133855743467,"[0.6303954124450684, 0.8441317081451416, 0.5177657008171082, 0.22533750534057617, 0.4993177354335785]"
179,2011-03-15,sell,121.9198226928711,3954.813407174227,"[0.6103696227073669, 0.8609809875488281, 0.19485434889793396, 0.049974143505096436, 0.5436201095581055]"
180,2011-03-16,sell,119.69459533691406,5836.352015863979,"[0.834782600402832, 0.4442339539527893, 0.4068923592567444, 0.1582660675048828, 0.3973676562309265]"
181,2011-03-17,sell,120.75678253173828,4693.232332158385,"[0.7308578491210938, 0.10200285911560059, 0.37819913029670715, 0.3258122205734253, 0.20217031240463257]"
